quote,author,tags,likes
"If you place [your bet] with God, you lose nothing, even if it turns out that God does not exist. But if you place it against God, and you are wrong and God does exist, you lose everything.","Peter Kreeft,","existence, faith, god",66
"Love without hope will not survive.
Love without faith changes nothing.
Love gives power to hope and faith.","Toba Beta,","change, faith, hope, love, power, survive",62
"To believe that what has not occurred in history will not occur at all, is to argue disbelief in the dignity of man.",Mahatma Gandhi,"dignity, faith, history, man",58
He who believes needs no explanation.,"Euripides,",faith,57
"When you aren't sincere you need to pretend, and by pretending you end up believing yourself; that's the basic principle of every faith.","Alberto Moravia,","belief, faith, insincerity, pretense, religion",56
"Faith is accepting what makes no sense, what we cannot prove, but know down deep in our souls is real.","Megan McCafferty,","faith, inspirational",53
"Nobody can turn you into a slave unless you allow them. Nobody can make you afraid of anything, unless you allow them. Nobody can tell you to do something wrong, unless you allow them. God never created you to be a slave, man did. God never created division or set up any borders between brothers, man did. God never told you hurt or kill another, man did. So why is man your god, and not the Creator?","Suzy Kassem,","afraid, border, brotherhood, brothers, conscience, creator, divine-heart, division, ethics, faith, fear, god, hate, human-nature, kill, killing, love, man, peace, religious, right, slave, slavery, truth, unconditional-love, wrong",52
"If faith never encounters doubt, if truth never struggles with error, if good never battles evil, how can faith know its own power? In my own pilgrimage, if I had to choose between a faith that has stared doubt in the eye and made it blink, or a naive faith that has never known the firing line of doubt, I will choose the former every time.",Gary Parker,"faith, god, inspirational, religion",48
"Unless you are willing to do the ridiculous, God will not do the miraculous. When you have God, you don’t have to know everything about it; you just do it.",Mother Angelica,"catholic, catholicism, faith",46
"The difference between faith and insanity is that faith is the ability to hold firmly to a conclusion that is incompatible with the evidence, whereas insanity is the ability to hold firmly to a conclusion that is incompatible with the evidence.","William Harwood,","atheism, evidence, faith, insanity, mythology",46
"Faith is a cop-out. If the only way you can accept an assertion is by faith, then you are conceding that it can't be taken on its own merits. It is intellectual bankruptcy.","Dan Barker,","belief, faith",42
Do not ask directions from the people around you. Ask directions from the person who called you.,Bo Sanchez,"ask, directions, faith, love",37
There is nothing foolish about hope.,"N.K. Jemisin,","faith, hope",36
"For centuries the church has stood by while science picked away at religion bit by bit. Debunking miracles. Training the mind to overcome the heart. Condemning religion as the opiate of the masses. They denounce God as a hallucination - a delusional crutch for those too weak to accept that life is meaningless. I could not stand by while science presumed to harness the power of God himself! Proof, you say? Yes, proof of science's ignorance! What is wrong with the admission that something exists beyond our understanding? The day science substantiates God in a lab is the day people stop needing faith!","Dan Brown,","faith, miracles, religion, science",33
"A person who is truly cool is a work of art. And remember, original works of art cost exponentially higher than imitations. Just take a look at the the coolest people in history. They will always be a part of history for being extremely original individuals, not imitations.","Suzy Kassem,","art, art-work, artists, be-original, be-yourself, being, being-different, being-different-quotes, being-yourself, brave, confidence, confidence-building, cool, coolness, copy, cost, courage, create, different, faith, follow, follower, history, identity, identity-crisis, imitate, imitation, individual, individualism, inspiration, integrity, lead, leader, leadership, legend, life, love, nonconformist, original, original-works, originality, originality-quotes, people, person, rebel, self-love, society, strength, strong, think-different, think-for-yourself, thinker, unique, uniqueness, uniqueness-of-individual, will, work-of-art",33
"Faith is always coveted most and needed most urgently where will is lacking; for will, as the affect of command, is the decisive sign of sovereignty and strength. In other words, the less one knows how to command, the more urgently one covets someone who commands, who commands severely—a god, prince, class, physician, father confessor, dogma, or party conscience. From this one might perhaps gather that the two world religions, Buddhism and Christianity, may have owed their origin and above all their sudden spread to a tremendous collapse and disease of the will. And that is what actually happened: both religions encountered a situation in which the will had become diseased, giving rise to a demand that had become utterly desperate for some ""thou shalt."" Both religions taught fanaticism in ages in which the will had become exhausted, and thus they offered innumerable people some support, a new possibility of willing, some delight in willing. For fanaticism is the only ""strength of the will"" that even the weak and insecure can be brought to attain, being a sort of hypnotism of the whole system of the senses and the intellect for the benefit of an excessive nourishment (hypertrophy) of a single point of view and feeling that henceforth becomes dominant— which the Christian calls his faith. Once a human being reaches the fundamental conviction that he must be commanded, he becomes ""a believer.""

Conversely, one could conceive of such a pleasure and power of self-determination, such a freedom of the will [ This conception of ""freedom of the will"" ( alias, autonomy) does not involve any belief in what Nietzsche called ""the superstition of free will"" in section 345 ( alias, the exemption of human actions from an otherwise universal determinism).] that the spirit would take leave of all faith and every wish for certainty, being practiced in maintaining himself on insubstantial ropes and possibilities and dancing even near abysses. Such a spirit would be the free spirit par excellence.","Friedrich Nietzsche,","faith, morality, science, will-to-power",32
"If I could take a bite of the whole world
And feel it on my palate
I’d be more happy for a minute or so...
But I don’t always want to be happy.
Sometimes you have to be
Unhappy to be natural...

Not every day is sunny.
When there’s been no rain for a while, you pray for it to come.
So I take unhappiness with happiness
Naturally, like someone who doesn’t find it strange
That there are mountains and plains
And that there are cliffs and grass...

What you need is to be natural and calm
In happiness and in unhappiness,
To feel like someone seeing,
To think like someone walking,
And when it’s time to die, remember the day dies,
And the sunset is beautiful, and the endless night is beautiful...
That’s how it is and that’s how it should be...","Alberto Caeiro,","beauty, death, faith, god, happiness, love, meaning-of-life, natural, nature, paganism, pantheism, unhappiness",30
